ma_san_pham,hinh_anh,hinh_anh_2
211300002,https://media.hcdn.vn/catalog/product/p/r/promotions-auto-nuoc-hoa-hong-simple-danh-cho-da-nhay-cam-200ml_idhDJfJHgqK7zWzL_img_380x380_64adc6_fit_center.png,https://media.hcdn.vn/catalog/product/p/r/promotions-auto-nuoc-hoa-hong-simple-danh-cho-da-nhay-cam-200ml_idhDJfJHgqK7zWzL_img_380x380_64adc6_fit_center.png
318900011,https://media.hcdn.vn/catalog/product/f/a/facebook-dynamic-318900011-1730426434_img_380x380_64adc6_fit_center.jpg,https://media.hcdn.vn/catalog/product/f/a/facebook-dynamic-318900011-1730426434_img_380x380_64adc6_fit_center.jpg
253900005,https://media.hcdn.vn/catalog/product/f/a/facebook-dynamic-253900005-1695979224_img_380x380_64adc6_fit_center.jpg,https://media.hcdn.vn/catalog/product/f/a/facebook-dynamic-253900005-1695979224_img_380x380_64adc6_fit_center.jpg
422203645,https://media.hcdn.vn/catalog/product/f/a/facebook-dynamic-422203645-1733714490_img_380x380_64adc6_fit_center.jpg,https://media.hcdn.vn/catalog/product/f/a/facebook-dynamic-422203645-1733714490_img_380x380_64adc6_fit_center.jpg
422223233,https://media.hcdn.vn/catalog/product/f/a/facebook-dynamic-nuoc-hoa-hong-dr-pepti-cap-am-cang-bong-da-180ml-1720150689_img_380x380_64adc6_fit_center.jpg,https://media.hcdn.vn/catalog/product/f/a/facebook-dynamic-nuoc-hoa-hong-dr-pepti-cap-am-cang-bong-da-180ml-1720150689_img_380x380_64adc6_fit_center.jpg
422218277,https://media.hcdn.vn/catalog/product/p/r/promotions-auto-toner-ma-nyo-cap-am-cung-co-hang-rao-bao-ve-da-210ml_DYsy37Ca9nJ5wh7S_img_380x380_64adc6_fit_center.png,https://media.hcdn.vn/catalog/product/p/r/promotions-auto-toner-ma-nyo-cap-am-cung-co-hang-rao-bao-ve-da-210ml_DYsy37Ca9nJ5wh7S_img_380x380_64adc6_fit_center.png
422217476,https://hasaki.vn/img/placeholder.svg,https://media.hcdn.vn/catalog/product/p/r/promotions-auto-mua-1-tang-1-eucerin-serum-mo-tham-nam-30ml-nuoc-duong-sang-da-100ml_wvsiPE2ep9jCXH4n_img_380x380_64adc6_fit_center.png
358700002,https://hasaki.vn/img/placeholder.svg,https://media.hcdn.vn/catalog/product/f/a/facebook-dynamic-358700002-1732605842_img_380x380_64adc6_fit_center.jpg
422219221,https://hasaki.vn/img/placeholder.svg,https://media.hcdn.vn/catalog/product/f/a/facebook-dynamic-422219221-1730367530_img_380x380_64adc6_fit_center.jpg
345800001,https://hasaki.vn/img/placeholder.svg,https://media.hcdn.vn/catalog/product/p/r/promotions-auto-nuoc-hoa-hong-some-by-mi-cho-da-mun-150ml_wYsdRnpXwxo8ayNv_img_380x380_64adc6_fit_center.png
422204775,https://hasaki.vn/img/placeholder.svg,https://media.hcdn.vn/catalog/product/f/a/facebook-dynamic-422204775-1704695450_img_380x380_64adc6_fit_center.png
204900086,https://hasaki.vn/img/placeholder.svg,https://media.hcdn.vn/catalog/product/p/r/promotions-auto-nuoc-can-bang-la-roche-posay-danh-cho-da-nhay-cam-200ml_ooJ4tsziNocRiptv_img_380x380_64adc6_fit_center.png
422217964,https://hasaki.vn/img/placeholder.svg,https://media.hcdn.vn/catalog/product/f/a/facebook-dynamic-422217964-1706244046_img_380x380_64adc6_fit_center.png
200400012,https://hasaki.vn/img/placeholder.svg,https://media.hcdn.vn/catalog/product/f/a/facebook-dynamic-200400012-1692774853_img_380x380_64adc6_fit_center.png
204100024,https://hasaki.vn/img/placeholder.svg,https://media.hcdn.vn/catalog/product/p/r/promotions-auto-nuoc-hoa-hong-danh-cho-da-mun-eucerin-200ml_mrKeDrFxEhKfRrMo_img_380x380_64adc6_fit_center.png
422214577,https://hasaki.vn/img/placeholder.svg,https://media.hcdn.vn/catalog/product/f/a/facebook-dynamic-422214577-1731902426_img_380x380_64adc6_fit_center.jpg
422215349,https://hasaki.vn/img/placeholder.svg,https://media.hcdn.vn/catalog/product/p/r/promotions-auto-toner-pyunkang-yul-cap-am-lam-diu-da-200ml_EteVEd9VJwFzXTQ9_img_380x380_64adc6_fit_center.png
422205498,https://hasaki.vn/img/placeholder.svg,https://media.hcdn.vn/catalog/product/f/a/facebook-dynamic-422205498-1696653722_img_380x380_64adc6_fit_center.png
422207810,https://hasaki.vn/img/placeholder.svg,https://media.hcdn.vn/catalog/product/p/r/promotions-auto-toner-milaganics-hoa-cuc-aha-ngua-mun-giam-dau-250ml_tRBvYQLbDXJPVeqR_img_380x380_64adc6_fit_center.png
422222135,https://hasaki.vn/img/placeholder.svg,https://media.hcdn.vn/catalog/product/f/a/facebook-dynamic-nuoc-can-bang-cocoon-sen-hau-giang-lam-diu-da-nhay-cam-310ml-1716805172_img_380x380_64adc6_fit_center.jpg
422204313,https://hasaki.vn/img/placeholder.svg,https://media.hcdn.vn/catalog/product/f/a/facebook-dynamic-422204313-1690179377_img_380x380_64adc6_fit_center.png
422210197,https://hasaki.vn/img/placeholder.svg,https://media.hcdn.vn/catalog/product/p/r/promotions-auto-combo-cocoon-gel-rua-mat-nuoc-can-bang-bi-dao-2x310ml_QWPRxktDKduQMGjn_img_380x380_64adc6_fit_center.png
422203798,https://hasaki.vn/img/placeholder.svg,https://media.hcdn.vn/catalog/product/f/a/facebook-dynamic-nuoc-hoa-hong-klairs-khong-mui-cho-da-nhay-cam-30ml-1715830217_img_380x380_64adc6_fit_center.jpg
422209046,https://hasaki.vn/img/placeholder.svg,https://media.hcdn.vn/catalog/product/f/a/facebook-dynamic-422209046-1696405978_img_380x380_64adc6_fit_center.png
422215348,https://hasaki.vn/img/placeholder.svg,https://media.hcdn.vn/catalog/product/f/a/facebook-dynamic-toner-pyunkang-yul-cap-am-lam-diu-da-100ml-1696575177_img_380x380_64adc6_fit_center.jpg
232500001,https://hasaki.vn/img/placeholder.svg,https://media.hcdn.vn/catalog/product/f/a/facebook-dynamic-nuoc-hoa-hong-duong-da-ngan-ngua-mun-meishoku-90ml-1709008834_img_380x380_64adc6_fit_center.jpg
422207122,https://hasaki.vn/img/placeholder.svg,https://media.hcdn.vn/catalog/product/p/r/promotions-auto-nuoc-can-bang-cocoon-chiet-xuat-bi-dao-140ml-2022_fRSmwvCG58r6mTNH_img_380x380_64adc6_fit_center.png
100150036,https://hasaki.vn/img/placeholder.svg,https://media.hcdn.vn/catalog/product/f/a/facebook-dynamic-100150036-1695972071_img_380x380_64adc6_fit_center.jpg
422222134,https://hasaki.vn/img/placeholder.svg,https://media.hcdn.vn/catalog/product/f/a/facebook-dynamic-nuoc-can-bang-cocoon-sen-hau-giang-lam-diu-da-nhay-cam-140ml-1716804533_img_380x380_64adc6_fit_center.jpg
377400002,https://hasaki.vn/img/placeholder.svg,https://media.hcdn.vn/catalog/product/f/a/facebook-dynamic-377400002-1732699059_img_380x380_64adc6_fit_center.jpg
422204776,https://hasaki.vn/img/placeholder.svg,https://media.hcdn.vn/catalog/product/f/a/facebook-dynamic-422204776-1704695330_img_380x380_64adc6_fit_center.png
422205599,https://hasaki.vn/img/placeholder.svg,https://media.hcdn.vn/catalog/product/f/a/facebook-dynamic-422205599-1702890095_img_380x380_64adc6_fit_center.png
422210047,https://hasaki.vn/img/placeholder.svg,https://media.hcdn.vn/catalog/product/p/r/promotions-auto-toner-milaganics-hoa-cuc-aha-ngua-mun-giam-dau-500ml_KUFTVZARZmKwKPjX_img_380x380_64adc6_fit_center.png
422213991,https://hasaki.vn/img/placeholder.svg,https://media.hcdn.vn/catalog/product/f/a/facebook-dynamic-toner-l-oreal-tai-tao-da-duong-sang-va-cang-min-128ml-1732260512_img_380x380_64adc6_fit_center.jpg
422217958,https://hasaki.vn/img/placeholder.svg,https://media.hcdn.vn/catalog/product/f/a/facebook-dynamic-422217958-1706237992_img_380x380_64adc6_fit_center.png
248100018,https://hasaki.vn/img/placeholder.svg,https://media.hcdn.vn/catalog/product/f/a/facebook-dynamic-248100018-1704795612_img_380x380_64adc6_fit_center.png
422200860,https://hasaki.vn/img/placeholder.svg,https://media.hcdn.vn/catalog/product/f/a/facebook-dynamic-422200860-1697777270_img_380x380_64adc6_fit_center.png
204000033,https://media.hcdn.vn/catalog/product/f/a/facebook-dynamic-nuoc-hoa-hong-evoluderm-danh-cho-da-kho-va-nhay-cam-500ml-1698057365_img_380x380_64adc6_fit_center.jpg,https://media.hcdn.vn/catalog/product/f/a/facebook-dynamic-nuoc-hoa-hong-evoluderm-danh-cho-da-kho-va-nhay-cam-500ml-1698057365_img_380x380_64adc6_fit_center.jpg
422215347,https://media.hcdn.vn/catalog/product/f/a/facebook-dynamic-toner-pyunkang-yul-cap-am-lam-diu-da-30ml-1696575345_img_380x380_64adc6_fit_center.jpg,https://media.hcdn.vn/catalog/product/f/a/facebook-dynamic-toner-pyunkang-yul-cap-am-lam-diu-da-30ml-1696575345_img_380x380_64adc6_fit_center.jpg
100150018,https://media.hcdn.vn/catalog/product/p/r/promotions-auto-nuoc-can-bang-paula-s-choice-dieu-chinh-lo-chan-long-190ml_FPrHQs2qm5Ua2vkw_img_380x380_64adc6_fit_center.png,https://media.hcdn.vn/catalog/product/p/r/promotions-auto-nuoc-can-bang-paula-s-choice-dieu-chinh-lo-chan-long-190ml_FPrHQs2qm5Ua2vkw_img_380x380_64adc6_fit_center.png
204100077,https://media.hcdn.vn/catalog/product/p/r/promotions-auto-nuoc-can-bang-eucerin-duong-am-cho-da-nhay-cam-200ml_gBkg9wMfozmZfxJN_img_380x380_64adc6_fit_center.png,https://media.hcdn.vn/catalog/product/p/r/promotions-auto-nuoc-can-bang-eucerin-duong-am-cho-da-nhay-cam-200ml_gBkg9wMfozmZfxJN_img_380x380_64adc6_fit_center.png
422210948,https://media.hcdn.vn/catalog/product/p/r/promotions-auto-nuoc-duong-eucerin-lam-sang-va-cap-am-cho-da-100ml_V8Tj4HsdFkJvLN3D_img_380x380_64adc6_fit_center.png,https://media.hcdn.vn/catalog/product/p/r/promotions-auto-nuoc-duong-eucerin-lam-sang-va-cap-am-cho-da-100ml_V8Tj4HsdFkJvLN3D_img_380x380_64adc6_fit_center.png
422203542,https://media.hcdn.vn/catalog/product/f/a/facebook-dynamic-422203542-1690182952_img_380x380_64adc6_fit_center.png,https://media.hcdn.vn/catalog/product/f/a/facebook-dynamic-422203542-1690182952_img_380x380_64adc6_fit_center.png
422217699,https://media.hcdn.vn/catalog/product/p/r/promotions-auto-nuoc-hoa-hong-ma-nyo-chua-tinh-chat-duong-am-cho-da-400ml_e8YBy1irWMrw1Fx9_img_380x380_64adc6_fit_center.png,https://media.hcdn.vn/catalog/product/p/r/promotions-auto-nuoc-hoa-hong-ma-nyo-chua-tinh-chat-duong-am-cho-da-400ml_e8YBy1irWMrw1Fx9_img_380x380_64adc6_fit_center.png
422203473,https://media.hcdn.vn/catalog/product/f/a/facebook-dynamic-nuoc-hoa-hong-pond-s-white-beauty-lam-sang-da-150ml-1708931578_img_380x380_64adc6_fit_center.png,https://media.hcdn.vn/catalog/product/f/a/facebook-dynamic-nuoc-hoa-hong-pond-s-white-beauty-lam-sang-da-150ml-1708931578_img_380x380_64adc6_fit_center.png
422226332,https://hasaki.vn/img/placeholder.svg,https://media.hcdn.vn/catalog/product/p/r/promotions-auto-nuoc-can-bang-cetaphil-phuc-hoi-va-nuoi-duong-da-150ml_mC5gBWJ93aKokjAH_img_380x380_64adc6_fit_center.png
248700002,https://hasaki.vn/img/placeholder.svg,https://media.hcdn.vn/catalog/product/f/a/facebook-dynamic-248700002-1729050589_img_380x380_64adc6_fit_center.jpg
422217480,https://hasaki.vn/img/placeholder.svg,https://media.hcdn.vn/catalog/product/p/r/promotions-auto-toner-eucerin-danh-cho-da-nhon-mun-100ml_aRPMwyZJXE7zevoj_img_380x380_64adc6_fit_center.png
204000071,https://hasaki.vn/img/placeholder.svg,https://media.hcdn.vn/catalog/product/f/a/facebook-dynamic-nuoc-hoa-hong-evoluderm-danh-cho-da-hon-hop-va-dau-mun-250ml-1698050434_img_380x380_64adc6_fit_center.jpg
223600057,https://hasaki.vn/img/placeholder.svg,https://media.hcdn.vn/catalog/product/f/a/facebook-dynamic-223600057-1698744946_img_380x380_64adc6_fit_center.jpg
422207021,https://hasaki.vn/img/placeholder.svg,https://media.hcdn.vn/catalog/product/f/a/facebook-dynamic-nuoc-can-bang-the-lab-cap-am-chuyen-sau-200ml-1709023599_img_380x380_64adc6_fit_center.png
343100028,https://hasaki.vn/img/placeholder.svg,https://media.hcdn.vn/catalog/product/f/a/facebook-dynamic-nuoc-hoa-hong-b-o-m-tu-8-loai-tra-cho-moi-loai-da-150ml-1696044832_img_380x380_64adc6_fit_center.jpg
422226498,https://hasaki.vn/img/placeholder.svg,https://media.hcdn.vn/catalog/product/p/r/promotions-auto-combo-cetaphil-lam-diu-phuc-hoi-da-4-mon_bdjLGGdTbzRT6KEk_img_380x380_64adc6_fit_center.png
422211467,https://hasaki.vn/img/placeholder.svg,https://media.hcdn.vn/catalog/product/f/a/facebook-dynamic-nuoc-hoa-hong-some-by-mi-aha-bha-pha-cho-da-mun-30ml-1694839634_img_380x380_64adc6_fit_center.jpg
422208889,https://hasaki.vn/img/placeholder.svg,https://media.hcdn.vn/catalog/product/f/a/facebook-dynamic-nuoc-can-bang-vegick-thuan-chay-cai-thien-lo-chan-long-210ml-1721375338_img_380x380_64adc6_fit_center.jpg
100230026,https://hasaki.vn/img/placeholder.svg,https://media.hcdn.vn/catalog/product/f/a/facebook-dynamic-nuoc-hoa-hong-evoluderm-danh-cho-da-kho-va-nhay-cam-250ml-1698051440_img_380x380_64adc6_fit_center.jpg
206200060,https://hasaki.vn/img/placeholder.svg,https://media.hcdn.vn/catalog/product/f/a/facebook-dynamic--nuoc-hoa-hong-nivea-duong-sang-da-ho-tro-se-khit-lo-chan-long-200ml-1714358382_img_380x380_64adc6_fit_center.jpg
422216607,https://hasaki.vn/img/placeholder.svg,https://media.hcdn.vn/catalog/product/f/a/facebook-dynamic-nuoc-can-bang-the-lab-lam-diu-da-thuan-chay-200ml-1701673726_img_380x380_64adc6_fit_center.jpg
422219319,https://hasaki.vn/img/placeholder.svg,https://media.hcdn.vn/catalog/product/f/a/facebook-dynamic-toner-angel-s-liquid-giam-tham-nam-chuyen-biet-150ml-1711941219_img_380x380_64adc6_fit_center.jpg
248700073,https://hasaki.vn/img/placeholder.svg,https://media.hcdn.vn/catalog/product/f/a/facebook-dynamic-248700073-1728982503_img_380x380_64adc6_fit_center.jpg
419200008,https://hasaki.vn/img/placeholder.svg,https://media.hcdn.vn/catalog/product/f/a/facebook-dynamic-419200008-1705114975_img_380x380_64adc6_fit_center.jpg
222600005,https://hasaki.vn/img/placeholder.svg,https://media.hcdn.vn/catalog/product/f/a/facebook-dynamic-222600005-1730874448_img_380x380_64adc6_fit_center.jpg
422210250,https://hasaki.vn/img/placeholder.svg,https://media.hcdn.vn/catalog/product/f/a/facebook-dynamic-422210250-1689754269_img_380x380_64adc6_fit_center.jpg
422208792,https://hasaki.vn/img/placeholder.svg,https://media.hcdn.vn/catalog/product/f/a/facebook-dynamic-422208792-1689920356_img_380x380_64adc6_fit_center.jpg
422218337,https://hasaki.vn/img/placeholder.svg,https://media.hcdn.vn/catalog/product/f/a/facebook-dynamic-combo-torriden-toner-serum-duong-am-sau-sang-bong-da-300ml-50ml-1708596269_img_380x380_64adc6_fit_center.png
422226294,https://hasaki.vn/img/placeholder.svg,https://media.hcdn.vn/catalog/product/f/a/facebook-dynamic-nuoc-can-bang-b-o-m-sang-da-ho-tro-mo-nep-nhan-150ml-1726114438_img_380x380_64adc6_fit_center.jpg
422210198,https://hasaki.vn/img/placeholder.svg,https://media.hcdn.vn/catalog/product/f/a/facebook-dynamic-422210198-1699350585_img_380x380_64adc6_fit_center.jpg
422224938,https://hasaki.vn/img/placeholder.svg,https://media.hcdn.vn/catalog/product/f/a/facebook-dynamic-combo-cocoon-nuoc-can-bang-sen-hau-giang-sua-rua-mat-nghe-hung-yen-310mlx2-1722572488_img_380x380_64adc6_fit_center.jpg
422208786,https://hasaki.vn/img/placeholder.svg,https://media.hcdn.vn/catalog/product/p/r/promotions-auto-toner-milaganics-hoa-cuc-aha-ngua-mun-giam-dau-35ml_S3R2Wf4iHx1QubKf_img_380x380_64adc6_fit_center.png
422205068,https://hasaki.vn/img/placeholder.svg,https://media.hcdn.vn/catalog/product/g/o/google-shopping-dung-dich-emmie-by-happy-skin-can-bang-tay-da-chet-230ml-1_img_380x380_64adc6_fit_center.jpg
422206524,https://hasaki.vn/img/placeholder.svg,https://media.hcdn.vn/catalog/product/f/a/facebook-dynamic-422206524-1703561928_img_380x380_64adc6_fit_center.png
204000070,https://hasaki.vn/img/placeholder.svg,https://media.hcdn.vn/catalog/product/f/a/facebook-dynamic-nuoc-hoa-hong-evoluderm-bo-sung-vitamin-e-cho-da-thuong-250ml-1698910324_img_380x380_64adc6_fit_center.jpg
422225972,https://hasaki.vn/img/placeholder.svg,https://media.hcdn.vn/catalog/product/g/o/google-shopping-toner-luvmier-duong-am-va-lam-sang-da-150ml-1725441987_img_380x380_64adc6_fit_center.jpg
422207802,https://hasaki.vn/img/placeholder.svg,https://media.hcdn.vn/catalog/product/p/r/promotions-auto-toner-tram-tra-milaganics-ngua-mun-can-bang-do-ph-250ml_FPoCJUKRergUUf35_img_380x380_64adc6_fit_center.png
422206525,https://media.hcdn.vn/catalog/product/f/a/facebook-dynamic-422206525-1703562300_img_380x380_64adc6_fit_center.jpg,https://media.hcdn.vn/catalog/product/f/a/facebook-dynamic-422206525-1703562300_img_380x380_64adc6_fit_center.jpg
422207096,https://media.hcdn.vn/catalog/product/f/a/facebook-dynamic-422207096-1695612746_img_380x380_64adc6_fit_center.jpg,https://media.hcdn.vn/catalog/product/f/a/facebook-dynamic-422207096-1695612746_img_380x380_64adc6_fit_center.jpg
422228265,https://media.hcdn.vn/catalog/product/g/o/google-shopping-nuoc-hoa-hong-evoluderm-bo-sung-vitamin-e-cho-da-thuong-250ml-1698910644-1730881661_img_380x380_64adc6_fit_center.jpg,https://media.hcdn.vn/catalog/product/g/o/google-shopping-nuoc-hoa-hong-evoluderm-bo-sung-vitamin-e-cho-da-thuong-250ml-1698910644-1730881661_img_380x380_64adc6_fit_center.jpg
422228260,https://media.hcdn.vn/catalog/product/g/o/google-shopping-nuoc-hoa-hong-nivea-duong-sang-da-ho-tro-se-khit-lo-chan-long-200ml-1714358417-1730882215_img_380x380_64adc6_fit_center.jpg,https://media.hcdn.vn/catalog/product/g/o/google-shopping-nuoc-hoa-hong-nivea-duong-sang-da-ho-tro-se-khit-lo-chan-long-200ml-1714358417-1730882215_img_380x380_64adc6_fit_center.jpg
422229155,https://media.hcdn.vn/catalog/product/p/r/promotions-auto-combo-cocoon-nuoc-can-bang-sen-hau-giang-mat-na-nghe-hung-yen-140ml-30ml_YwkKY3SprEyuRmra_img_380x380_64adc6_fit_center.png,https://media.hcdn.vn/catalog/product/p/r/promotions-auto-combo-cocoon-nuoc-can-bang-sen-hau-giang-mat-na-nghe-hung-yen-140ml-30ml_YwkKY3SprEyuRmra_img_380x380_64adc6_fit_center.png
422226367,https://media.hcdn.vn/catalog/product/f/a/facebook-dynamic-combo-skin1004-sua-rua-mat-sach-sau-cho-da-nhay-cam-nuoc-hoa-hong-phuc-hoi-tai-tao-da-125ml-210ml-1726287579_img_380x380_64adc6_fit_center.jpg,https://media.hcdn.vn/catalog/product/f/a/facebook-dynamic-combo-skin1004-sua-rua-mat-sach-sau-cho-da-nhay-cam-nuoc-hoa-hong-phuc-hoi-tai-tao-da-125ml-210ml-1726287579_img_380x380_64adc6_fit_center.jpg
422209374,https://media.hcdn.vn/catalog/product/f/a/facebook-dynamic-422209374-1689846835_img_380x380_64adc6_fit_center.jpg,https://media.hcdn.vn/catalog/product/f/a/facebook-dynamic-422209374-1689846835_img_380x380_64adc6_fit_center.jpg
422211829,https://media.hcdn.vn/catalog/product/f/a/facebook-dynamic-422211829-1689842721_img_380x380_64adc6_fit_center.jpg,https://media.hcdn.vn/catalog/product/f/a/facebook-dynamic-422211829-1689842721_img_380x380_64adc6_fit_center.jpg
422222492,https://hasaki.vn/img/placeholder.svg,https://media.hcdn.vn/catalog/product/f/a/facebook-dynamic-mini-bo-innisfree-cap-am-da-tu-tra-xanh-2-mon-1717488584_img_380x380_64adc6_fit_center.jpg
422228873,https://hasaki.vn/img/placeholder.svg,https://media.hcdn.vn/catalog/product/f/a/facebook-dynamic-toner-pad-medicube-thu-nho-lo-chan-long-70-mieng-1-1733301875_img_380x380_64adc6_fit_center.jpg
422205067,https://hasaki.vn/img/placeholder.svg,https://media.hcdn.vn/catalog/product/p/r/promotions-auto-nuoc-than-emmie-by-happy-skin-duong-sang-cang-mong-da-230ml_MsRkBqW1imwN1N3M_img_380x380_64adc6_fit_center.png
419200005,https://hasaki.vn/img/placeholder.svg,https://media.hcdn.vn/catalog/product/f/a/facebook-dynamic-419200005-1705115891_img_380x380_64adc6_fit_center.jpg
422207657,https://hasaki.vn/img/placeholder.svg,https://media.hcdn.vn/catalog/product/f/a/facebook-dynamic-nuoc-can-bang-b-o-m-sang-da-ngua-mun-120ml-1696052519_img_380x380_64adc6_fit_center.jpg
222600054,https://hasaki.vn/img/placeholder.svg,https://media.hcdn.vn/catalog/product/f/a/facebook-dynamic-222600054-1702096899_img_380x380_64adc6_fit_center.png
419200002,https://hasaki.vn/img/placeholder.svg,https://media.hcdn.vn/catalog/product/f/a/facebook-dynamic-419200002-1705116832_img_380x380_64adc6_fit_center.jpg
422203878,https://hasaki.vn/img/placeholder.svg,https://media.hcdn.vn/catalog/product/f/a/facebook-dynamic-422203878-1699003235_img_380x380_64adc6_fit_center.jpg
422213523,https://hasaki.vn/img/placeholder.svg,https://media.hcdn.vn/catalog/product/f/a/facebook-dynamic-combo-the-lab-kem-duong-50g-nuoc-can-bang-cap-am-100ml-1709023379_img_380x380_64adc6_fit_center.png
358300003,https://hasaki.vn/img/placeholder.svg,https://media.hcdn.vn/catalog/product/f/a/facebook-dynamic-358300003-1702893185_img_380x380_64adc6_fit_center.png
386000019,https://hasaki.vn/img/placeholder.svg,https://media.hcdn.vn/catalog/product/f/a/facebook-dynamic-386000019-1697526647_img_380x380_64adc6_fit_center.png
248700079,https://hasaki.vn/img/placeholder.svg,https://media.hcdn.vn/catalog/product/f/a/facebook-dynamic-248700079-1693023193_img_380x380_64adc6_fit_center.png
422215846,https://hasaki.vn/img/placeholder.svg,https://media.hcdn.vn/catalog/product/f/a/facebook-dynamic-422215846-1698116744_img_380x380_64adc6_fit_center.jpg
422205744,https://hasaki.vn/img/placeholder.svg,https://media.hcdn.vn/catalog/product/p/r/promotions-auto-nuoc-hoa-hong-cetaphil-giup-duong-sang-lan-da-150ml_dzmo4EMnda15chUP_img_380x380_64adc6_fit_center.png
248700081,https://hasaki.vn/img/placeholder.svg,https://media.hcdn.vn/catalog/product/f/a/facebook-dynamic-248700081-1693023845_img_380x380_64adc6_fit_center.png
422225020,https://hasaki.vn/img/placeholder.svg,https://media.hcdn.vn/catalog/product/g/o/google-shopping-nuoc-can-bang-tay-te-bao-chet-naris-cosmetic-200ml-1722996946_img_380x380_64adc6_fit_center.jpg
422207095,https://hasaki.vn/img/placeholder.svg,https://media.hcdn.vn/catalog/product/f/a/facebook-dynamic-422207095-1695612240_img_380x380_64adc6_fit_center.jpg
422209650,https://hasaki.vn/img/placeholder.svg,https://media.hcdn.vn/catalog/product/g/o/google-shopping-mini-toner-derladie-cay-phi-ngua-mun-lam-sach-da-100ml-1699325882_img_380x380_64adc6_fit_center.jpg
419200016,https://hasaki.vn/img/placeholder.svg,https://media.hcdn.vn/catalog/product/f/a/facebook-dynamic-419200016-1705111993_img_380x380_64adc6_fit_center.jpg
419200013,https://hasaki.vn/img/placeholder.svg,https://media.hcdn.vn/catalog/product/f/a/facebook-dynamic-419200013-1705112204_img_380x380_64adc6_fit_center.jpg
200400011,https://hasaki.vn/img/placeholder.svg,https://media.hcdn.vn/catalog/product/f/a/facebook-dynamic-200400011-1692774934_img_380x380_64adc6_fit_center.png
422210943,https://hasaki.vn/img/placeholder.svg,https://media.hcdn.vn/catalog/product/p/r/promotions-auto-combo-eucerin-serum-nuoc-duong-giam-tham-nam-kiem-soat-dau_j19Yzngps7ZvwBMT_img_380x380_64adc6_fit_center.png
422203873,https://hasaki.vn/img/placeholder.svg,https://media.hcdn.vn/catalog/product/f/a/facebook-dynamic-nuoc-than-b-o-m-lam-diu-da-chiet-xuat-ngai-cuu-150ml-1696052923_img_380x380_64adc6_fit_center.jpg
422217983,https://hasaki.vn/img/placeholder.svg,https://media.hcdn.vn/catalog/product/f/a/facebook-dynamic-toner-bring-green-lam-diu-va-can-bang-da-270ml-1706515512_img_380x380_64adc6_fit_center.png
422208058,https://hasaki.vn/img/placeholder.svg,https://media.hcdn.vn/catalog/product/f/a/facebook-dynamic-422208058-1689921275_img_380x380_64adc6_fit_center.png
209700003,https://hasaki.vn/img/placeholder.svg,https://media.hcdn.vn/catalog/product/f/a/facebook-dynamic-nuoc-can-bang-da-chiet-xuat-hoa-cuc-kiehl-s-250ml-1695894966_img_380x380_64adc6_fit_center.jpg
422213299,https://hasaki.vn/img/placeholder.svg,https://media.hcdn.vn/catalog/product/f/a/facebook-dynamic-422213299-1697014982_img_380x380_64adc6_fit_center.png
422227584,https://hasaki.vn/img/placeholder.svg,https://media.hcdn.vn/catalog/product/g/o/google-shopping-nuoc-hoa-hong-b-o-m-tu-8-loai-tra-cho-moi-loai-da-150ml-1691055397-1728871249_img_380x380_64adc6_fit_center.jpg
422210394,https://hasaki.vn/img/placeholder.svg,https://media.hcdn.vn/catalog/product/f/a/facebook-dynamic-422210394-1697102181_img_380x380_64adc6_fit_center.png
422227448,https://hasaki.vn/img/placeholder.svg,https://media.hcdn.vn/catalog/product/g/o/google-shopping-nuoc-hoa-hong-nivea-duong-sang-da-ho-tro-se-khit-lo-chan-long-200ml-1714358417-1727925790_img_380x380_64adc6_fit_center.jpg
422209128,https://hasaki.vn/img/placeholder.svg,https://media.hcdn.vn/catalog/product/f/a/facebook-dynamic-422209128-1693390629_img_380x380_64adc6_fit_center.png
422220573,https://hasaki.vn/img/placeholder.svg,https://media.hcdn.vn/catalog/product/p/r/promotions-auto-toner-aplb-glutathione-niacinamide-duong-sang-da-160ml_pNBEz7g3bLx2nU7J_img_380x380_64adc6_fit_center.png
422210593,https://media.hcdn.vn/catalog/product/g/o/google-shopping-dung-dich-emmie-can-bang-da-tay-te-bao-chet-50ml-1671416540_img_380x380_64adc6_fit_center.jpg,https://media.hcdn.vn/catalog/product/g/o/google-shopping-dung-dich-emmie-can-bang-da-tay-te-bao-chet-50ml-1671416540_img_380x380_64adc6_fit_center.jpg
422209128,https://media.hcdn.vn/catalog/product/f/a/facebook-dynamic-422209128-1693390629_img_380x380_64adc6_fit_center.png,https://media.hcdn.vn/catalog/product/f/a/facebook-dynamic-422209128-1693390629_img_380x380_64adc6_fit_center.png
422201828,https://media.hcdn.vn/catalog/product/f/a/facebook-dynamic-422201828-1700108264_img_380x380_64adc6_fit_center.png,https://media.hcdn.vn/catalog/product/f/a/facebook-dynamic-422201828-1700108264_img_380x380_64adc6_fit_center.png
422206482,https://media.hcdn.vn/catalog/product/p/r/promotions-auto-combo-eucerin-lam-sach-sau-cho-da-mun-gel-rua-mat-toner_6wYPzzMQPpq9jBmr_img_380x380_64adc6_fit_center.png,https://media.hcdn.vn/catalog/product/p/r/promotions-auto-combo-eucerin-lam-sach-sau-cho-da-mun-gel-rua-mat-toner_6wYPzzMQPpq9jBmr_img_380x380_64adc6_fit_center.png
